MoyoriSearchMemoryFile
# ファイル名(20文字まで) UTF-8で書いてね
駅コード調査用
# グループコード,駅名,色コード [インポート時はグループコード, 色コードのみ利用]
1120442,藤崎,1
1120502,油川,1
1120503,津軽宮田,1
1120504,奥内,1
1120505,左堰,1
1120506,後潟,1
1120507,中沢,1
1120508,蓬田,1
1120509,郷沢,1
1120510,瀬辺地,1
1120511,蟹田,1
1120513,大平,1
1120514,津軽二股,1
1120515,大川平,1
1120516,今別,1
1120517,津軽浜名,1
1120518,三厩,1
1120602,長苗代,1
1120603,本八戸,1
1120604,小中野,1
1120605,陸奥湊,1
1120606,白銀,1
1120607,鮫,1
1120609,陸奥白浜,1
1120610,種差海岸,1
1120611,大久喜,1
1120612,金浜,1
1120613,大蛇,1
1120614,階上,1
1120615,角の浜,1
1120616,平内,1
1120617,種市,1
1120618,玉川,1
1120619,宿戸,1
1120620,陸中八木,1
1120621,有家,1
1120622,陸中中野,1
1120623,侍浜,1
1120624,陸中夏井,1
1120625,久慈,1
1120701,茂市,1
1120702,岩手刈屋,1
1120703,中里,1
1120704,岩手和井内,1
1120705,押角,1
1120706,岩手大川,1
1120707,浅内,1
1120708,二升石,1
1120709,岩泉,1
1120802,真滝,1
1120803,陸中門崎,1
1120804,岩ノ下,1
1120805,陸中松川,1
1120806,猊鼻渓,1
1120807,柴宿,1
1120808,摺沢,1
1120809,千厩,1
1120810,小梨,1
1120811,矢越,1
1120812,折壁,1
1120813,新月,1
1120814,気仙沼,1
1120815,鹿折唐桑,1
1120816,上鹿折,1
1120817,陸前矢作,1
1120818,竹駒,1
1120819,陸前高田,1
1120820,脇ノ沢,1
1120821,小友,1
1120822,細浦,1
1120823,下船渡,1
1120824,大船渡,1
1120826,大船渡魚市場前,1
1120827,八幡大橋(東陵高校),1
1120828,長部,1
1120829,奇跡の一本松,1
1120830,まちなか陸前高田,1
1120831,高田高校前,1
1120832,高田病院,1
1120833,碁石海岸口,1
1120834,栃ヶ沢公園,1
1120835,唐桑大沢,1
1120836,西下,1
1120837,陸前今泉,1
1120838,大船渡丸森,1
1120839,地ノ森,1
1120840,田茂山,1
1120902,似内,1
1120903,新花巻,1
1120904,小山田,1
1120905,土沢,1
1120906,晴山,1
1120907,岩根橋,1
1120908,宮守,1
1120909,柏木平,1
1120910,鱒沢,1
1120911,荒谷前,1
1120912,岩手二日町,1
1120913,綾織,1
1120914,遠野,1
1120915,青笹,1
1120916,岩手上郷,1
1120917,平倉,1
1120918,足ケ瀬,1
1120919,上有住,1
1120920,陸中大橋,1
1120921,洞泉,1
1120922,松倉,1
1120923,小佐野,1
1120924,釜石,1
1121002,柳原,1
1121003,江釣子,1
1121004,藤根,1
1121005,立川目,1
1121006,横川目,1
1121007,岩沢,1
1121008,和賀仙人,1
1121009,ゆだ錦秋湖,1
1121010,ほっとゆだ,1
1121011,ゆだ高原,1
1121012,黒沢,1
1121013,小松川,1
1121014,平石,1
1121015,相野々,1
1121016,矢美津,1
1121102,大釜,1
1121103,小岩井,1
1121104,雫石,1
1121105,春木場,1
1121106,赤渕,1
1121107,田沢湖,1
1121108,刺巻,1
1121109,神代,1
1121110,生田,1
1121111,角館,1
1121112,鶯野,1
1121113,羽後長野,1
1121114,鑓見内,1
1121115,羽後四ツ屋,1
1121116,北大曲,1
1121201,好摩,1
1121202,東大更,1
1121203,大更,1
1121204,平館,1
1121205,北森,1
1121206,松尾八幡平,1
1121207,安比高原,1
1121208,赤坂田,1
1121209,小屋の畑,1
1121210,荒屋新町,1
1121211,横間,1
1121212,田山,1
1121213,兄畑,1
1121214,湯瀬温泉,1
1121215,八幡平,1
1121216,陸中大里,1
1121217,鹿角花輪,1
1121218,柴平,1
1121219,十和田南,1
1121220,末広,1
1121221,土深井,1
1121222,沢尻,1
1121223,十二所,1
1121224,大滝温泉,1
1121225,扇田,1
1121226,東大館,1
1121302,上盛岡,1
1121303,山岸,1
1121304,上米内,1
1121305,大志田,1
1121306,浅岸,1
1121307,区界,1
1121308,松草,1
1121309,平津戸,1
1121310,川内,1
1121311,箱石,1
1121312,陸中川井,1
1121313,腹帯,1
1121315,蟇目,1
1121316,花原市,1
1121317,千徳,1
1121318,宮古,1
1121401,新津,1
1121402,京ケ瀬,1
1121403,水原,1
1121404,神山,1
1121405,月岡,1
1121406,中浦,1
1121407,新発田,1
1121408,加治,1
1121409,金塚,1
1121410,中条,1
1121411,平木田,1
1121412,坂町,1
1121413,平林,1
1121414,岩船町,1
1121415,村上,1
1121416,間島,1
1121417,越後早川,1
1121418,桑川,1
1121419,今川,1
1121420,越後寒川,1
1121421,勝木,1
1121422,府屋,1
1121423,鼠ケ関,1
1121424,小岩川,1
1121425,あつみ温泉,1
1121426,五十川,1
1121427,小波渡,1
1121428,三瀬,1
1121429,羽前水沢,1
1121430,羽前大山,1
1121431,鶴岡,1
1121432,藤島,1
1121433,西袋,1
1121434,余目,1
1121435,北余目,1
1121436,砂越,1
1121437,東酒田,1
1121438,酒田,1
1121439,本楯,1
1121440,南鳥海,1
1121441,遊佐,1
1121442,吹浦,1
1121443,女鹿,1
1121444,小砂川,1
1121445,上浜,1
1121446,象潟,1
1121447,金浦,1
1121448,仁賀保,1
1121449,西目,1
1121450,羽後本荘,1
1121451,羽後岩谷,1
1121452,折渡,1
1121453,羽後亀田,1
1121454,岩城みなと,1
1121455,道川,1
1121456,下浜,1
1121457,桂根,1
